InvoiceNo,InvoiceDate,FwdInvoiceRefNo,StockReceiptDate,UOM,QtyCases,QtyUnits,Rate,Amount,TaxableAmount
7750,02-10-2022,,02-10-2022,24,300,0,147.46,44237.29,44237.29
7751,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7752,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7753,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
7754,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
7755,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
7756,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
7757,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
7758,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
7759,02-10-2022,,02-10-2022,30,900,0,365.71,329142.86,329142.86
7760,02-10-2022,,02-10-2022,30,1070,0,351.43,376028.57,376028.57
7761,02-10-2022,,02-10-2022,30,800,0,351.43,281142.86,281142.86
7762,02-10-2022,,02-10-2022,15,10,0,461.43,4614.29,4614.29
7763,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
7764,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
7765,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
7766,02-10-2022,,02-10-2022,24,150,0,129.29,19392.86,19392.86
7767,02-10-2022,,02-10-2022,30,486,0,351.43,170794.29,170794.29
7768,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7769,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7770,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7771,02-10-2022,,02-10-2022,30,584,0,351.43,205234.29,205234.29
7772,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
7773,02-10-2022,,02-10-2022,24,110,0,136.43,15007.14,15007.14
7774,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7775,02-10-2022,,02-10-2022,12,1,0,946.43,946.43,946.43
7776,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
7777,02-10-2022,,02-10-2022,12,5,0,946.43,4732.14,4732.14
7778,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7779,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
7780,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7781,02-10-2022,,02-10-2022,30,75,0,0.71,53.57,53.57
7782,02-10-2022,,02-10-2022,30,50,0,207.14,10357.14,10357.14
7783,02-10-2022,,02-10-2022,30,118,0,355,41890,41890
7784,02-10-2022,,02-10-2022,40,110,0,291.07,32017.86,32017.86
7785,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7786,02-10-2022,,02-10-2022,40,100,0,264.29,26428.57,26428.57
7787,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7788,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7789,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7790,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
7791,02-10-2022,,02-10-2022,12,710,0,130.51,92661.02,92661.02
7792,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
7793,02-10-2022,,02-10-2022,12,492,6,113.56,55928.75,55928.75
7794,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
7795,02-10-2022,,02-10-2022,12,700,0,113.56,79491.53,79491.53
7796,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
7797,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7798,02-10-2022,,02-10-2022,12,157,6,113.56,17884.8,17884.8
7799,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
7800,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
7801,02-10-2022,,02-10-2022,12,540,0,113.56,61322.03,61322.03
7802,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
7803,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
7804,02-10-2022,,02-10-2022,30,100,0,446.43,44642.86,44642.86
7805,02-10-2022,,02-10-2022,24,150,0,289.29,43392.86,43392.86
7806,02-10-2022,,02-10-2022,30,53,0,428.57,22714.29,22714.29
7807,02-10-2022,,02-10-2022,24,40,0,275,11000,11000
7808,02-10-2022,,02-10-2022,24,100,0,267.86,26785.71,26785.71
7809,02-10-2022,,02-10-2022,30,147,0,428.57,63000,63000
7810,02-10-2022,,02-10-2022,24,80,0,275,22000,22000
7811,02-10-2022,,02-10-2022,30,140,0,428.57,60000,60000
7812,02-10-2022,,02-10-2022,24,170,0,255.08,43364.41,43364.41
7813,02-10-2022,,02-10-2022,30,5,0,348.21,1741.07,1741.07
7814,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
7815,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
7816,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
7817,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
7818,02-10-2022,,02-10-2022,30,300,0,351.43,105428.57,105428.57
7819,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
7820,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
7821,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
7822,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7823,02-10-2022,,02-10-2022,24,130,0,129.29,16807.14,16807.14
7824,02-10-2022,,02-10-2022,30,20,0,330.36,6607.14,6607.14
7825,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7826,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7827,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7828,02-10-2022,,02-10-2022,24,120,0,136.43,16371.43,16371.43
7829,02-10-2022,,02-10-2022,12,5,0,930.36,4651.79,4651.79
7830,02-10-2022,,02-10-2022,30,20,0,365.71,7314.29,7314.29
7831,02-10-2022,,02-10-2022,30,190,0,365.71,69485.71,69485.71
7832,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
7833,02-10-2022,,02-10-2022,30,280,0,351.43,98400,98400
7834,02-10-2022,,02-10-2022,30,5,0,370.54,1852.68,1852.68
7835,02-10-2022,,02-10-2022,30,20,0,370.54,7410.71,7410.71
7836,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
7837,02-10-2022,,02-10-2022,12,7,0,765.18,5356.25,5356.25
7838,02-10-2022,,02-10-2022,24,110,0,148.31,16313.56,16313.56
7839,02-10-2022,,02-10-2022,24,60,0,148.31,8898.31,8898.31
7840,02-10-2022,,02-10-2022,24,230,0,148.31,34110.17,34110.17
7841,02-10-2022,,02-10-2022,24,200,0,148.31,29661.02,29661.02
7842,02-10-2022,,02-10-2022,24,250,0,148.31,37076.27,37076.27
7843,02-10-2022,,02-10-2022,24,72,0,148.31,10677.97,10677.97
7844,02-10-2022,,02-10-2022,30,17,0,370.54,6299.11,6299.11
7845,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
7846,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
7847,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
7848,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
7849,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
7850,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
7851,02-10-2022,,02-10-2022,30,105,0,351.43,36900,36900
7852,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
7853,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
7854,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
7855,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
7856,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
7857,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
7858,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7859,02-10-2022,,02-10-2022,30,15,0,370.54,5558.04,5558.04
7860,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
7861,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
7862,02-10-2022,,02-10-2022,12,740,0,105.08,77762.71,77762.71
7863,02-10-2022,,02-10-2022,12,680,0,105.08,71457.63,71457.63
7864,02-10-2022,,02-10-2022,12,680,0,105.93,72033.9,72033.9
7865,02-10-2022,,02-10-2022,24,5,0,691.43,3457.14,3457.14
7866,02-10-2022,,02-10-2022,30,105,0,428.57,45000,45000
7867,02-10-2022,,02-10-2022,24,50,0,275,13750,13750
7868,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
7869,02-10-2022,,02-10-2022,30,98,0,428.57,42000,42000
7870,02-10-2022,,02-10-2022,24,360,0,255.08,91830.51,91830.51
7871,02-10-2022,,02-10-2022,9,30,0,513.21,15396.43,15396.43
7872,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
7873,02-10-2022,,02-10-2022,24,40,0,287.86,11514.29,11514.29
7874,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7875,02-10-2022,,02-10-2022,24,200,0,287.86,57571.43,57571.43
7876,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7877,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7878,02-10-2022,,02-10-2022,24,150,0,273.57,41035.71,41035.71
7879,02-10-2022,,02-10-2022,24,110,0,273.57,30092.86,30092.86
7880,02-10-2022,,02-10-2022,24,40,0,561.07,22442.86,22442.86
7881,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7882,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
7883,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
7884,02-10-2022,,02-10-2022,12,3,0,866.07,2598.21,2598.21
7885,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
7886,02-10-2022,,02-10-2022,30,2,0,468.75,937.5,937.5
7887,02-10-2022,,02-10-2022,30,102,0,148.31,15127.12,15127.12
7888,02-10-2022,,02-10-2022,30,20,0,468.75,9375,9375
7889,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
7890,02-10-2022,,02-10-2022,30,20,0,450.89,9017.86,9017.86
7891,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
7892,02-10-2022,,02-10-2022,30,100,0,131.36,13135.59,13135.59
7893,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
7894,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
7895,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7896,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
7897,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7898,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7899,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7900,02-10-2022,,02-10-2022,12,5,0,779.46,3897.32,3897.32
7901,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
7902,02-10-2022,,02-10-2022,24,50,0,701.34,35066.96,35066.96
7903,02-10-2022,,02-10-2022,24,40,0,683.48,27339.29,27339.29
7904,02-10-2022,,02-10-2022,12,20,0,662.5,13250,13250
7905,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
7906,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
7907,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
7908,02-10-2022,,02-10-2022,9,30,0,238.57,7157.14,7157.14
7909,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
7910,02-10-2022,,02-10-2022,9,40,0,502.86,20114.29,20114.29
7911,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
7912,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
7913,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7914,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7915,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7916,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7917,02-10-2022,,02-10-2022,30,200,0,343.75,68750,68750
7918,02-10-2022,,02-10-2022,30,200,0,316.96,63392.86,63392.86
7919,02-10-2022,,02-10-2022,30,120,0,325.89,39107.14,39107.14
7920,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
7921,02-10-2022,,02-10-2022,30,95,0,325.89,30959.82,30959.82
7922,02-10-2022,,02-10-2022,30,5,0,325.89,1629.46,1629.46
7923,02-10-2022,,02-10-2022,30,150,0,325.89,48883.93,48883.93
7924,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
7925,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
7926,02-10-2022,,02-10-2022,24,150,0,157.86,23678.57,23678.57
7927,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
7928,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
7929,02-10-2022,,02-10-2022,24,100,0,165,16500,16500
7930,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
7931,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
7932,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
7933,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
7934,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
7935,02-10-2022,,02-10-2022,30,165,0,351.43,57985.71,57985.71
7936,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
7937,02-10-2022,,02-10-2022,24,170,0,164.41,27949.15,27949.15
7938,02-10-2022,,02-10-2022,24,200,0,273.57,54714.29,54714.29
7939,02-10-2022,,02-10-2022,24,150,0,147.46,22118.64,22118.64
7940,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7941,02-10-2022,,02-10-2022,24,50,0,276.43,13821.43,13821.43
7942,02-10-2022,,02-10-2022,24,300,0,147.46,44237.29,44237.29
7943,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7944,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
7945,02-10-2022,,02-10-2022,24,50,0,535.71,26785.71,26785.71
7946,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
7947,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
7948,02-10-2022,,02-10-2022,24,30,0,517.86,15535.71,15535.71
7949,02-10-2022,,02-10-2022,24,40,0,517.86,20714.29,20714.29
7950,02-10-2022,,02-10-2022,24,20,0,517.86,10357.14,10357.14
7951,02-10-2022,,02-10-2022,30,900,0,365.71,329142.86,329142.86
7952,02-10-2022,,02-10-2022,30,1070,0,351.43,376028.57,376028.57
7953,02-10-2022,,02-10-2022,30,800,0,351.43,281142.86,281142.86
7954,02-10-2022,,02-10-2022,15,10,0,461.43,4614.29,4614.29
7955,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
7956,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
7957,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
7958,02-10-2022,,02-10-2022,24,150,0,129.29,19392.86,19392.86
7959,02-10-2022,,02-10-2022,30,486,0,351.43,170794.29,170794.29
7960,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7961,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
7962,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7963,02-10-2022,,02-10-2022,30,584,0,351.43,205234.29,205234.29
7964,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
7965,02-10-2022,,02-10-2022,24,110,0,136.43,15007.14,15007.14
7966,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
7967,02-10-2022,,02-10-2022,12,1,0,946.43,946.43,946.43
7968,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
7969,02-10-2022,,02-10-2022,12,5,0,946.43,4732.14,4732.14
7970,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7971,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
7972,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7973,02-10-2022,,02-10-2022,30,75,0,0.71,53.57,53.57
7974,02-10-2022,,02-10-2022,30,50,0,207.14,10357.14,10357.14
7975,02-10-2022,,02-10-2022,30,118,0,355,41890,41890
7976,02-10-2022,,02-10-2022,40,110,0,291.07,32017.86,32017.86
7977,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7978,02-10-2022,,02-10-2022,40,100,0,264.29,26428.57,26428.57
7979,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7980,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7981,02-10-2022,,02-10-2022,40,100,0,273.21,27321.43,27321.43
7982,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
7983,02-10-2022,,02-10-2022,12,710,0,130.51,92661.02,92661.02
7984,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
7985,02-10-2022,,02-10-2022,12,492,6,113.56,55928.75,55928.75
7986,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
7987,02-10-2022,,02-10-2022,12,700,0,113.56,79491.53,79491.53
7988,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
7989,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
7990,02-10-2022,,02-10-2022,12,157,6,113.56,17884.8,17884.8
7991,02-10-2022,,02-10-2022,12,710,0,113.56,80627.12,80627.12
7992,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
7993,02-10-2022,,02-10-2022,12,540,0,113.56,61322.03,61322.03
7994,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
7995,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
7996,02-10-2022,,02-10-2022,30,100,0,446.43,44642.86,44642.86
7997,02-10-2022,,02-10-2022,24,150,0,289.29,43392.86,43392.86
7998,02-10-2022,,02-10-2022,30,53,0,428.57,22714.29,22714.29
7999,02-10-2022,,02-10-2022,24,40,0,275,11000,11000
8000,02-10-2022,,02-10-2022,24,100,0,267.86,26785.71,26785.71
8001,02-10-2022,,02-10-2022,30,147,0,428.57,63000,63000
8002,02-10-2022,,02-10-2022,24,80,0,275,22000,22000
8003,02-10-2022,,02-10-2022,30,140,0,428.57,60000,60000
8004,02-10-2022,,02-10-2022,24,170,0,255.08,43364.41,43364.41
8005,02-10-2022,,02-10-2022,30,5,0,348.21,1741.07,1741.07
8006,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
8007,02-10-2022,,02-10-2022,24,40,0,546.79,21871.43,21871.43
8008,02-10-2022,,02-10-2022,30,10,0,330.36,3303.57,3303.57
8009,02-10-2022,,02-10-2022,24,50,0,550.71,27535.71,27535.71
8010,02-10-2022,,02-10-2022,30,300,0,351.43,105428.57,105428.57
8011,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
8012,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
8013,02-10-2022,,02-10-2022,30,5,0,330.36,1651.79,1651.79
8014,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
8015,02-10-2022,,02-10-2022,24,130,0,129.29,16807.14,16807.14
8016,02-10-2022,,02-10-2022,30,20,0,330.36,6607.14,6607.14
8017,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
8018,02-10-2022,,02-10-2022,24,100,0,136.43,13642.86,13642.86
8019,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8020,02-10-2022,,02-10-2022,24,120,0,136.43,16371.43,16371.43
8021,02-10-2022,,02-10-2022,12,5,0,930.36,4651.79,4651.79
8022,02-10-2022,,02-10-2022,30,20,0,365.71,7314.29,7314.29
8023,02-10-2022,,02-10-2022,30,190,0,365.71,69485.71,69485.71
8024,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
8025,02-10-2022,,02-10-2022,30,280,0,351.43,98400,98400
8026,02-10-2022,,02-10-2022,30,5,0,370.54,1852.68,1852.68
8027,02-10-2022,,02-10-2022,30,20,0,370.54,7410.71,7410.71
8028,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
8029,02-10-2022,,02-10-2022,12,7,0,765.18,5356.25,5356.25
8030,02-10-2022,,02-10-2022,24,110,0,148.31,16313.56,16313.56
8031,02-10-2022,,02-10-2022,24,60,0,148.31,8898.31,8898.31
8032,02-10-2022,,02-10-2022,24,230,0,148.31,34110.17,34110.17
8033,02-10-2022,,02-10-2022,24,200,0,148.31,29661.02,29661.02
8034,02-10-2022,,02-10-2022,24,250,0,148.31,37076.27,37076.27
8035,02-10-2022,,02-10-2022,24,72,0,148.31,10677.97,10677.97
8036,02-10-2022,,02-10-2022,30,17,0,370.54,6299.11,6299.11
8037,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
8038,02-10-2022,,02-10-2022,30,150,0,351.43,52714.29,52714.29
8039,02-10-2022,,02-10-2022,30,200,0,351.43,70285.71,70285.71
8040,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
8041,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
8042,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
8043,02-10-2022,,02-10-2022,30,105,0,351.43,36900,36900
8044,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
8045,02-10-2022,,02-10-2022,30,100,0,351.43,35142.86,35142.86
8046,02-10-2022,,02-10-2022,24,40,0,278.57,11142.86,11142.86
8047,02-10-2022,,02-10-2022,24,40,0,264.29,10571.43,10571.43
8048,02-10-2022,,02-10-2022,24,50,0,264.29,13214.29,13214.29
8049,02-10-2022,,02-10-2022,30,10,0,370.54,3705.36,3705.36
8050,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
8051,02-10-2022,,02-10-2022,30,15,0,370.54,5558.04,5558.04
8052,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
8053,02-10-2022,,02-10-2022,12,710,0,105.08,74610.17,74610.17
8054,02-10-2022,,02-10-2022,12,740,0,105.08,77762.71,77762.71
8055,02-10-2022,,02-10-2022,12,680,0,105.08,71457.63,71457.63
8056,02-10-2022,,02-10-2022,12,680,0,105.93,72033.9,72033.9
8057,02-10-2022,,02-10-2022,24,5,0,691.43,3457.14,3457.14
8058,02-10-2022,,02-10-2022,30,105,0,428.57,45000,45000
8059,02-10-2022,,02-10-2022,24,50,0,275,13750,13750
8060,02-10-2022,,02-10-2022,30,100,0,428.57,42857.14,42857.14
8061,02-10-2022,,02-10-2022,30,98,0,428.57,42000,42000
8062,02-10-2022,,02-10-2022,24,360,0,255.08,91830.51,91830.51
8063,02-10-2022,,02-10-2022,9,30,0,513.21,15396.43,15396.43
8064,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
8065,02-10-2022,,02-10-2022,24,40,0,287.86,11514.29,11514.29
8066,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
8067,02-10-2022,,02-10-2022,24,200,0,287.86,57571.43,57571.43
8068,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
8069,02-10-2022,,02-10-2022,24,100,0,273.57,27357.14,27357.14
8070,02-10-2022,,02-10-2022,24,150,0,273.57,41035.71,41035.71
8071,02-10-2022,,02-10-2022,24,110,0,273.57,30092.86,30092.86
8072,02-10-2022,,02-10-2022,24,40,0,561.07,22442.86,22442.86
8073,02-10-2022,,02-10-2022,24,50,0,546.79,27339.29,27339.29
8074,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
8075,02-10-2022,,02-10-2022,24,50,0,250.89,12544.64,12544.64
8076,02-10-2022,,02-10-2022,12,3,0,866.07,2598.21,2598.21
8077,02-10-2022,,02-10-2022,15,20,0,447.14,8942.86,8942.86
8078,02-10-2022,,02-10-2022,30,2,0,468.75,937.5,937.5
8079,02-10-2022,,02-10-2022,30,102,0,148.31,15127.12,15127.12
8080,02-10-2022,,02-10-2022,30,20,0,468.75,9375,9375
8081,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
8082,02-10-2022,,02-10-2022,30,20,0,450.89,9017.86,9017.86
8083,02-10-2022,,02-10-2022,30,10,0,450.89,4508.93,4508.93
8084,02-10-2022,,02-10-2022,30,100,0,131.36,13135.59,13135.59
8085,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
8086,02-10-2022,,02-10-2022,24,50,0,150.71,7535.71,7535.71
8087,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8088,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
8089,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8090,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8091,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8092,02-10-2022,,02-10-2022,12,5,0,779.46,3897.32,3897.32
8093,02-10-2022,,02-10-2022,24,2,0,289.29,578.57,578.57
8094,02-10-2022,,02-10-2022,24,50,0,701.34,35066.96,35066.96
8095,02-10-2022,,02-10-2022,24,40,0,683.48,27339.29,27339.29
8096,02-10-2022,,02-10-2022,12,20,0,662.5,13250,13250
8097,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
8098,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
8099,02-10-2022,,02-10-2022,24,50,0,683.48,34174.11,34174.11
8100,02-10-2022,,02-10-2022,9,30,0,238.57,7157.14,7157.14
8101,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
8102,02-10-2022,,02-10-2022,9,40,0,502.86,20114.29,20114.29
8103,02-10-2022,,02-10-2022,24,25,0,136.43,3410.71,3410.71
8104,02-10-2022,,02-10-2022,9,20,0,498.93,9978.57,9978.57
8105,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8106,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8107,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8108,02-10-2022,,02-10-2022,24,50,0,136.43,6821.43,6821.43
8109,02-10-2022,,02-10-2022,30,200,0,343.75,68750,68750
8110,02-10-2022,,02-10-2022,30,200,0,316.96,63392.86,63392.86
8111,02-10-2022,,02-10-2022,30,120,0,325.89,39107.14,39107.14
8112,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
8113,02-10-2022,,02-10-2022,30,95,0,325.89,30959.82,30959.82
8114,02-10-2022,,02-10-2022,30,5,0,325.89,1629.46,1629.46
8115,02-10-2022,,02-10-2022,30,150,0,325.89,48883.93,48883.93
8116,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
8117,02-10-2022,,02-10-2022,30,100,0,325.89,32589.29,32589.29
8118,02-10-2022,,02-10-2022,24,150,0,157.86,23678.57,23678.57
8119,02-10-2022,,02-10-2022,24,50,0,165,8250,8250
